product_id,store_id,missing_requirement
20772,21705,NO SE DETECTO INCUMPLIMIENTO
20773,21705,NO SE DETECTO INCUMPLIMIENTO
20774,22594,NO SE DETECTO INCUMPLIMIENTO
20775,22594,NO SE DETECTO INCUMPLIMIENTO
20776,22594,NO SE DETECTO INCUMPLIMIENTO
20777,22597,NO SE DETECTO INCUMPLIMIENTO
20778,22597,NO SE DETECTO INCUMPLIMIENTO
20779,22597,NO SE DETECTO INCUMPLIMIENTO
20780,22597,NO SE DETECTO INCUMPLIMIENTO
20781,22601,NO SE DETECTO INCUMPLIMIENTO
20782,22601,NO SE DETECTO INCUMPLIMIENTO
20783,22601,NO SE DETECTO INCUMPLIMIENTO
20784,22604,NO SE DETECTO INCUMPLIMIENTO
20785,22604,NO SE DETECTO INCUMPLIMIENTO
20786,22606,NO SE DETECTO INCUMPLIMIENTO
20787,22606,NO SE DETECTO INCUMPLIMIENTO
20788,22606,NO SE DETECTO INCUMPLIMIENTO
20789,22609,Carece de la declaracion de composicion   del producto
20790,22609,Carece de la declaracion de composicion   del producto
20791,22609,Carece de la declaracion de composicion   del producto
20792,22612,NO SE DETECTO INCUMPLIMIENTO
20793,22612,NO SE DETECTO INCUMPLIMIENTO
20794,22612,NO SE DETECTO INCUMPLIMIENTO
20795,22615,NO SE DETECTO INCUMPLIMIENTO
20796,22615,NO SE DETECTO INCUMPLIMIENTO
20797,22615,NO SE DETECTO INCUMPLIMIENTO
20798,22618,NO SE DETECTO INCUMPLIMIENTO
20799,22618,NO SE DETECTO INCUMPLIMIENTO
20800,22573,NO SE DETECTO INCUMPLIMIENTO
20801,22573,NO SE DETECTO INCUMPLIMIENTO
20802,22573,NO SE DETECTO INCUMPLIMIENTO
20803,22573,NO SE DETECTO INCUMPLIMIENTO
20804,22573,NO SE DETECTO INCUMPLIMIENTO
20805,21625,NO SE DETECTO INCUMPLIMIENTO
20806,21625,NO SE DETECTO INCUMPLIMIENTO
20807,21625,NO SE DETECTO INCUMPLIMIENTO
20808,21625,NO SE DETECTO INCUMPLIMIENTO
20809,21625,NO SE DETECTO INCUMPLIMIENTO
20810,3667,NO SE DETECTO INCUMPLIMIENTO
20811,3667,NO SE DETECTO INCUMPLIMIENTO
20812,3667,NO SE DETECTO INCUMPLIMIENTO
20813,22633,NO SE DETECTO INCUMPLIMIENTO
20814,22633,NO SE DETECTO INCUMPLIMIENTO
20815,22633,NO SE DETECTO INCUMPLIMIENTO
20816,22636,NO SE DETECTO INCUMPLIMIENTO
20817,22636,NO SE DETECTO INCUMPLIMIENTO
20818,22638,NO SE DETECTO INCUMPLIMIENTO
20819,22638,NO SE DETECTO INCUMPLIMIENTO
20820,5793,NO SE DETECTO INCUMPLIMIENTO
20821,5793,NO SE DETECTO INCUMPLIMIENTO
20822,5793,NO SE DETECTO INCUMPLIMIENTO
20823,5793,NO SE DETECTO INCUMPLIMIENTO
20824,1320,NO SE DETECTO INCUMPLIMIENTO
20825,1320,NO SE DETECTO INCUMPLIMIENTO
20826,1320,NO SE DETECTO INCUMPLIMIENTO
20827,1320,NO SE DETECTO INCUMPLIMIENTO
20828,3447,NO SE DETECTO INCUMPLIMIENTO
20829,3447,NO SE DETECTO INCUMPLIMIENTO
20830,3447,NO SE DETECTO INCUMPLIMIENTO
20831,3447,NO SE DETECTO INCUMPLIMIENTO
20832,99,NO SE DETECTO INCUMPLIMIENTO
20833,99,NO SE DETECTO INCUMPLIMIENTO
20834,99,NO SE DETECTO INCUMPLIMIENTO
20835,22655,NO SE DETECTO INCUMPLIMIENTO
20836,22655,NO SE DETECTO INCUMPLIMIENTO
20837,22655,NO SE DETECTO INCUMPLIMIENTO
20838,22655,NO SE DETECTO INCUMPLIMIENTO
20839,22659,NO SE DETECTO INCUMPLIMIENTO
20840,22659,NO SE DETECTO INCUMPLIMIENTO
20841,22659,NO SE DETECTO INCUMPLIMIENTO
20842,22659,NO SE DETECTO INCUMPLIMIENTO
20843,22663,NO SE DETECTO INCUMPLIMIENTO
20844,22663,NO SE DETECTO INCUMPLIMIENTO
20845,22606,NO SE DETECTO INCUMPLIMIENTO
20846,22606,NO SE DETECTO INCUMPLIMIENTO
20847,22606,NO SE DETECTO INCUMPLIMIENTO
20848,22606,NO SE DETECTO INCUMPLIMIENTO
20849,22669,NO SE DETECTO INCUMPLIMIENTO
20850,22669,NO SE DETECTO INCUMPLIMIENTO
20851,22671,NO SE DETECTO INCUMPLIMIENTO
20852,22672,NO SE DETECTO INCUMPLIMIENTO
20853,22672,NO SE DETECTO INCUMPLIMIENTO
20854,22672,NO SE DETECTO INCUMPLIMIENTO
20855,22675,NO SE DETECTO INCUMPLIMIENTO
20856,22675,NO SE DETECTO INCUMPLIMIENTO
20857,22675,NO SE DETECTO INCUMPLIMIENTO
20858,1353,NO SE DETECTO INCUMPLIMIENTO
20859,1353,NO SE DETECTO INCUMPLIMIENTO
20860,1353,NO SE DETECTO INCUMPLIMIENTO
20861,1353,NO SE DETECTO INCUMPLIMIENTO
20862,22682,NO SE DETECTO INCUMPLIMIENTO
20863,22682,NO SE DETECTO INCUMPLIMIENTO
20864,22682,NO SE DETECTO INCUMPLIMIENTO
20865,22685,NO SE DETECTO INCUMPLIMIENTO
20866,22685,NO SE DETECTO INCUMPLIMIENTO
20867,22685,NO SE DETECTO INCUMPLIMIENTO
20868,22685,NO SE DETECTO INCUMPLIMIENTO
20869,22685,NO SE DETECTO INCUMPLIMIENTO
20870,22690,NO SE DETECTO INCUMPLIMIENTO
20871,22690,NO SE DETECTO INCUMPLIMIENTO
20872,22690,NO SE DETECTO INCUMPLIMIENTO
20873,22693,NO SE DETECTO INCUMPLIMIENTO
20874,22693,NO SE DETECTO INCUMPLIMIENTO
20875,22693,NO SE DETECTO INCUMPLIMIENTO
20876,22693,NO SE DETECTO INCUMPLIMIENTO
20877,22697,NO SE DETECTO INCUMPLIMIENTO
20878,22697,NO SE DETECTO INCUMPLIMIENTO
20879,22697,NO SE DETECTO INCUMPLIMIENTO
20880,22697,NO SE DETECTO INCUMPLIMIENTO
20881,22697,NO SE DETECTO INCUMPLIMIENTO
20882,22702,NO SE DETECTO INCUMPLIMIENTO
20883,22702,NO SE DETECTO INCUMPLIMIENTO
20884,22702,NO SE DETECTO INCUMPLIMIENTO
20885,22705,NO SE DETECTO INCUMPLIMIENTO
20886,22705,NO SE DETECTO INCUMPLIMIENTO
20887,22705,NO SE DETECTO INCUMPLIMIENTO
20888,22697,NO SE DETECTO INCUMPLIMIENTO
20889,22697,NO SE DETECTO INCUMPLIMIENTO
20890,22697,NO SE DETECTO INCUMPLIMIENTO
20891,22697,NO SE DETECTO INCUMPLIMIENTO
20892,22712,NO SE DETECTO INCUMPLIMIENTO
20893,22712,NO SE DETECTO INCUMPLIMIENTO
20894,22712,NO SE DETECTO INCUMPLIMIENTO
20895,22715,NO SE DETECTO INCUMPLIMIENTO
20896,22715,NO SE DETECTO INCUMPLIMIENTO
20897,22715,NO SE DETECTO INCUMPLIMIENTO
20898,22715,NO SE DETECTO INCUMPLIMIENTO
20899,22719,NO SE DETECTO INCUMPLIMIENTO
20900,22719,NO SE DETECTO INCUMPLIMIENTO
20901,22719,NO SE DETECTO INCUMPLIMIENTO
20902,22719,NO SE DETECTO INCUMPLIMIENTO
20903,21814,NO SE DETECTO INCUMPLIMIENTO
20904,21814,NO SE DETECTO INCUMPLIMIENTO
20905,21814,NO SE DETECTO INCUMPLIMIENTO
20906,21814,NO SE DETECTO INCUMPLIMIENTO
20907,21814,NO SE DETECTO INCUMPLIMIENTO
20908,22728,NO SE DETECTO INCUMPLIMIENTO
20909,22728,NO SE DETECTO INCUMPLIMIENTO
20910,22728,NO SE DETECTO INCUMPLIMIENTO
20911,22728,NO SE DETECTO INCUMPLIMIENTO
20912,22728,NO SE DETECTO INCUMPLIMIENTO
20913,5793,NO SE DETECTO INCUMPLIMIENTO
20914,5793,NO SE DETECTO INCUMPLIMIENTO
20915,5793,NO SE DETECTO INCUMPLIMIENTO
20916,22736,NO SE DETECTO INCUMPLIMIENTO
20917,22736,NO SE DETECTO INCUMPLIMIENTO
20918,22736,NO SE DETECTO INCUMPLIMIENTO
20919,22736,NO SE DETECTO INCUMPLIMIENTO
20920,22740,NO SE DETECTO INCUMPLIMIENTO
20921,22740,NO SE DETECTO INCUMPLIMIENTO
20922,22740,NO SE DETECTO INCUMPLIMIENTO
20923,22743,NO SE DETECTO INCUMPLIMIENTO
20924,22743,NO SE DETECTO INCUMPLIMIENTO
20925,22745,NO SE DETECTO INCUMPLIMIENTO
20926,22745,NO SE DETECTO INCUMPLIMIENTO
20927,22745,NO SE DETECTO INCUMPLIMIENTO
20928,22745,NO SE DETECTO INCUMPLIMIENTO
20929,22749,NO SE DETECTO INCUMPLIMIENTO
20930,22749,NO SE DETECTO INCUMPLIMIENTO
20931,22749,NO SE DETECTO INCUMPLIMIENTO
20932,22752,NO SE DETECTO INCUMPLIMIENTO
20933,22752,NO SE DETECTO INCUMPLIMIENTO
20934,22752,NO SE DETECTO INCUMPLIMIENTO
20935,22752,NO SE DETECTO INCUMPLIMIENTO
20936,22752,NO SE DETECTO INCUMPLIMIENTO
20937,22752,NO SE DETECTO INCUMPLIMIENTO
20938,22752,NO SE DETECTO INCUMPLIMIENTO
20939,22759,NO SE DETECTO INCUMPLIMIENTO
20940,22759,NO SE DETECTO INCUMPLIMIENTO
20941,22759,NO SE DETECTO INCUMPLIMIENTO
20942,22759,NO SE DETECTO INCUMPLIMIENTO
20943,22763,NO SE DETECTO INCUMPLIMIENTO
20944,22763,NO SE DETECTO INCUMPLIMIENTO
20945,22763,NO SE DETECTO INCUMPLIMIENTO
20946,22763,NO SE DETECTO INCUMPLIMIENTO
20947,22767,NO SE DETECTO INCUMPLIMIENTO
20948,22767,NO SE DETECTO INCUMPLIMIENTO
20949,22767,NO SE DETECTO INCUMPLIMIENTO
20950,22767,NO SE DETECTO INCUMPLIMIENTO
20951,21814,NO SE DETECTO INCUMPLIMIENTO
20952,21814,NO SE DETECTO INCUMPLIMIENTO
20953,21814,NO SE DETECTO INCUMPLIMIENTO
20954,21814,NO SE DETECTO INCUMPLIMIENTO
20955,22775,NO SE DETECTO INCUMPLIMIENTO
20956,22775,NO SE DETECTO INCUMPLIMIENTO
20957,22777,NO SE DETECTO INCUMPLIMIENTO
20958,22777,NO SE DETECTO INCUMPLIMIENTO
20959,22777,NO SE DETECTO INCUMPLIMIENTO
20960,22780,NO SE DETECTO INCUMPLIMIENTO
20961,22780,NO SE DETECTO INCUMPLIMIENTO
20962,22780,NO SE DETECTO INCUMPLIMIENTO
20963,2536,NO SE DETECTO INCUMPLIMIENTO
20964,2536,NO SE DETECTO INCUMPLIMIENTO
20965,2536,NO SE DETECTO INCUMPLIMIENTO
20966,2536,NO SE DETECTO INCUMPLIMIENTO
20967,1040,NO SE DETECTO INCUMPLIMIENTO
20968,1040,NO SE DETECTO INCUMPLIMIENTO
20969,1040,NO SE DETECTO INCUMPLIMIENTO
20970,680,NO SE DETECTO INCUMPLIMIENTO
20971,680,NO SE DETECTO INCUMPLIMIENTO
20972,680,NO SE DETECTO INCUMPLIMIENTO
20973,22793,NO SE DETECTO INCUMPLIMIENTO
20974,22793,NO SE DETECTO INCUMPLIMIENTO
20975,22793,NO SE DETECTO INCUMPLIMIENTO
20976,22793,NO SE DETECTO INCUMPLIMIENTO
20977,22793,NO SE DETECTO INCUMPLIMIENTO
20978,22793,NO SE DETECTO INCUMPLIMIENTO
20979,22799,NO SE DETECTO INCUMPLIMIENTO
20980,22799,NO SE DETECTO INCUMPLIMIENTO
20981,22801,NO SE DETECTO INCUMPLIMIENTO
20982,22801,NO SE DETECTO INCUMPLIMIENTO
20983,22801,NO SE DETECTO INCUMPLIMIENTO
20984,22801,NO SE DETECTO INCUMPLIMIENTO
20985,22801,NO SE DETECTO INCUMPLIMIENTO
20986,22806,No Ostenta el Pais de Origen en Idioma Espa�ol
20987,22806,No Ostenta el Pais de Origen en Idioma Espa�ol
20988,22806,No ostenta el domicilio del fabricante y/o importador.
20989,22806,No ostenta el domicilio del fabricante y/o importador.
20990,22806,No ostenta el domicilio del fabricante y/o importador.
20991,22806,No Ostenta el Pais de Origen en Idioma Espa�ol
20992,22806,No Ostenta el Pais de Origen en Idioma Espa�ol
20993,22806,No Ostenta el Pais de Origen en Idioma Espa�ol
20994,22814,NO SE DETECTO INCUMPLIMIENTO
20995,22815,NO SE DETECTO INCUMPLIMIENTO
20996,22815,NO SE DETECTO INCUMPLIMIENTO
20997,22815,NO SE DETECTO INCUMPLIMIENTO
20998,22815,NO SE DETECTO INCUMPLIMIENTO
20999,5793,NO SE DETECTO INCUMPLIMIENTO
21000,5793,NO SE DETECTO INCUMPLIMIENTO
21001,5793,NO SE DETECTO INCUMPLIMIENTO
21002,5793,NO SE DETECTO INCUMPLIMIENTO
21003,5793,NO SE DETECTO INCUMPLIMIENTO
21004,5793,NO SE DETECTO INCUMPLIMIENTO
21005,5793,NO SE DETECTO INCUMPLIMIENTO
21006,680,NO SE DETECTO INCUMPLIMIENTO
21007,680,NO SE DETECTO INCUMPLIMIENTO
21008,680,NO SE DETECTO INCUMPLIMIENTO
21009,680,NO SE DETECTO INCUMPLIMIENTO
21010,5793,NO SE DETECTO INCUMPLIMIENTO
21011,5793,NO SE DETECTO INCUMPLIMIENTO
21012,22832,NO SE DETECTO INCUMPLIMIENTO
21013,22832,NO SE DETECTO INCUMPLIMIENTO
21014,22832,NO SE DETECTO INCUMPLIMIENTO
21015,1038,NO SE DETECTO INCUMPLIMIENTO
21016,1038,NO SE DETECTO INCUMPLIMIENTO
21017,1038,NO SE DETECTO INCUMPLIMIENTO
21018,1038,NO SE DETECTO INCUMPLIMIENTO
21019,1353,NO SE DETECTO INCUMPLIMIENTO
21020,1353,NO SE DETECTO INCUMPLIMIENTO
21021,1353,NO SE DETECTO INCUMPLIMIENTO
21022,1353,NO SE DETECTO INCUMPLIMIENTO
21023,1320,NO SE DETECTO INCUMPLIMIENTO
21024,1320,NO SE DETECTO INCUMPLIMIENTO
21025,1320,NO SE DETECTO INCUMPLIMIENTO
21026,1320,NO SE DETECTO INCUMPLIMIENTO
21022,1353,NO SE DETECTO INCUMPLIMIENTO
21027,1353,NO SE DETECTO INCUMPLIMIENTO
21028,1353,NO SE DETECTO INCUMPLIMIENTO
21029,1353,NO SE DETECTO INCUMPLIMIENTO
21030,1320,NO SE DETECTO INCUMPLIMIENTO
21031,1320,NO SE DETECTO INCUMPLIMIENTO
21032,1320,NO SE DETECTO INCUMPLIMIENTO
21033,1320,NO SE DETECTO INCUMPLIMIENTO
21034,22855,NO SE DETECTO INCUMPLIMIENTO
21035,22855,NO SE DETECTO INCUMPLIMIENTO
21036,22855,NO SE DETECTO INCUMPLIMIENTO
21037,22858,NO SE DETECTO INCUMPLIMIENTO
21038,22858,NO SE DETECTO INCUMPLIMIENTO
21039,22858,NO SE DETECTO INCUMPLIMIENTO
21040,1353,NO SE DETECTO INCUMPLIMIENTO
21041,1353,NO SE DETECTO INCUMPLIMIENTO
21042,1353,NO SE DETECTO INCUMPLIMIENTO
21043,1353,NO SE DETECTO INCUMPLIMIENTO
21044,5793,NO SE DETECTO INCUMPLIMIENTO
21045,5793,NO SE DETECTO INCUMPLIMIENTO
21046,5793,NO SE DETECTO INCUMPLIMIENTO
21047,5793,NO SE DETECTO INCUMPLIMIENTO
21048,22869,NO SE DETECTO INCUMPLIMIENTO
21049,22869,NO SE DETECTO INCUMPLIMIENTO
21050,22869,NO SE DETECTO INCUMPLIMIENTO
21051,22869,NO SE DETECTO INCUMPLIMIENTO
21052,22873,NO SE DETECTO INCUMPLIMIENTO
21053,22873,NO SE DETECTO INCUMPLIMIENTO
21054,22873,NO SE DETECTO INCUMPLIMIENTO
21055,22873,NO SE DETECTO INCUMPLIMIENTO
21056,22873,NO SE DETECTO INCUMPLIMIENTO
21057,22431,NO SE DETECTO INCUMPLIMIENTO
21058,22431,NO SE DETECTO INCUMPLIMIENTO
21059,22431,NO SE DETECTO INCUMPLIMIENTO
21060,22881,NO SE DETECTO INCUMPLIMIENTO
21061,22881,NO SE DETECTO INCUMPLIMIENTO
21062,22881,NO SE DETECTO INCUMPLIMIENTO
21063,22881,NO SE DETECTO INCUMPLIMIENTO
21064,22881,NO SE DETECTO INCUMPLIMIENTO
21065,1320,NO SE DETECTO INCUMPLIMIENTO
21066,1320,NO SE DETECTO INCUMPLIMIENTO
21067,1320,NO SE DETECTO INCUMPLIMIENTO
21068,5793,NO SE DETECTO INCUMPLIMIENTO
21069,5793,NO SE DETECTO INCUMPLIMIENTO
21070,5793,NO SE DETECTO INCUMPLIMIENTO
21071,22892,NO SE DETECTO INCUMPLIMIENTO
21072,22892,NO SE DETECTO INCUMPLIMIENTO
21073,22892,NO SE DETECTO INCUMPLIMIENTO
21074,22895,NO SE DETECTO INCUMPLIMIENTO
19837,22895,NO SE DETECTO INCUMPLIMIENTO
21075,22895,NO SE DETECTO INCUMPLIMIENTO
21076,22895,NO SE DETECTO INCUMPLIMIENTO
21077,22899,NO SE DETECTO INCUMPLIMIENTO
21078,22899,NO SE DETECTO INCUMPLIMIENTO
21079,22899,NO SE DETECTO INCUMPLIMIENTO
21080,22899,NO SE DETECTO INCUMPLIMIENTO
21081,22076,NO SE DETECTO INCUMPLIMIENTO
21082,22076,NO SE DETECTO INCUMPLIMIENTO
21083,22076,NO SE DETECTO INCUMPLIMIENTO
21084,1320,NO SE DETECTO INCUMPLIMIENTO
21085,1320,NO SE DETECTO INCUMPLIMIENTO
21086,1320,NO SE DETECTO INCUMPLIMIENTO
21087,1320,NO SE DETECTO INCUMPLIMIENTO
21088,22910,NO SE DETECTO INCUMPLIMIENTO
21089,22910,NO SE DETECTO INCUMPLIMIENTO
21090,22910,NO SE DETECTO INCUMPLIMIENTO
21091,22913,NO SE DETECTO INCUMPLIMIENTO
21092,22914,NO SE DETECTO INCUMPLIMIENTO
21093,22914,NO SE DETECTO INCUMPLIMIENTO
21094,22914,NO SE DETECTO INCUMPLIMIENTO
21095,22914,NO SE DETECTO INCUMPLIMIENTO
21096,22918,NO SE DETECTO INCUMPLIMIENTO
21097,22918,NO SE DETECTO INCUMPLIMIENTO
21098,22918,NO SE DETECTO INCUMPLIMIENTO
21099,22921,NO SE DETECTO INCUMPLIMIENTO
21100,22921,NO SE DETECTO INCUMPLIMIENTO
21101,22921,NO SE DETECTO INCUMPLIMIENTO
21004,1320,NO SE DETECTO INCUMPLIMIENTO
21102,1320,NO SE DETECTO INCUMPLIMIENTO
21103,1320,NO SE DETECTO INCUMPLIMIENTO
21104,30,NO SE DETECTO INCUMPLIMIENTO
21105,30,NO SE DETECTO INCUMPLIMIENTO
21106,30,NO SE DETECTO INCUMPLIMIENTO
21107,30,NO SE DETECTO INCUMPLIMIENTO
21108,22119,NO SE DETECTO INCUMPLIMIENTO
21109,22119,NO SE DETECTO INCUMPLIMIENTO
21110,22119,NO SE DETECTO INCUMPLIMIENTO
21111,22119,NO SE DETECTO INCUMPLIMIENTO
21112,22119,NO SE DETECTO INCUMPLIMIENTO
21113,22936,NO SE DETECTO INCUMPLIMIENTO
21114,22936,NO SE DETECTO INCUMPLIMIENTO
21115,22936,NO SE DETECTO INCUMPLIMIENTO
21116,22939,NO SE DETECTO INCUMPLIMIENTO
21117,22939,NO SE DETECTO INCUMPLIMIENTO
21118,22939,NO SE DETECTO INCUMPLIMIENTO
21119,22942,NO SE DETECTO INCUMPLIMIENTO
21120,22942,NO SE DETECTO INCUMPLIMIENTO
21121,22942,NO SE DETECTO INCUMPLIMIENTO
21122,22942,NO SE DETECTO INCUMPLIMIENTO
21123,22942,NO SE DETECTO INCUMPLIMIENTO
21124,22947,NO SE DETECTO INCUMPLIMIENTO
21125,22948,NO SE DETECTO INCUMPLIMIENTO
21126,22948,NO SE DETECTO INCUMPLIMIENTO
21127,22948,NO SE DETECTO INCUMPLIMIENTO
21128,22951,NO SE DETECTO INCUMPLIMIENTO
21129,22951,NO SE DETECTO INCUMPLIMIENTO
21130,22951,NO SE DETECTO INCUMPLIMIENTO
21131,22951,NO SE DETECTO INCUMPLIMIENTO
21132,22955,NO SE DETECTO INCUMPLIMIENTO
21133,22955,NO SE DETECTO INCUMPLIMIENTO
21134,22955,NO SE DETECTO INCUMPLIMIENTO
21135,22955,NO SE DETECTO INCUMPLIMIENTO
21136,22959,NO SE DETECTO INCUMPLIMIENTO
21137,22959,NO SE DETECTO INCUMPLIMIENTO
21138,22959,NO SE DETECTO INCUMPLIMIENTO
21139,22959,NO SE DETECTO INCUMPLIMIENTO
21139,22959,NO SE DETECTO INCUMPLIMIENTO
21140,12490,NO SE DETECTO INCUMPLIMIENTO
21140,12490,NO SE DETECTO INCUMPLIMIENTO
21141,12490,NO SE DETECTO INCUMPLIMIENTO
21141,12490,NO SE DETECTO INCUMPLIMIENTO
21142,12490,NO SE DETECTO INCUMPLIMIENTO
21142,12490,NO SE DETECTO INCUMPLIMIENTO
21143,12490,NO SE DETECTO INCUMPLIMIENTO
21143,12490,NO SE DETECTO INCUMPLIMIENTO
21144,12490,NO SE DETECTO INCUMPLIMIENTO
21144,12490,NO SE DETECTO INCUMPLIMIENTO
21145,12490,NO SE DETECTO INCUMPLIMIENTO
21145,12490,NO SE DETECTO INCUMPLIMIENTO
21146,22976,NO SE DETECTO INCUMPLIMIENTO
21146,22976,NO SE DETECTO INCUMPLIMIENTO
21147,22976,NO SE DETECTO INCUMPLIMIENTO
21147,22976,NO SE DETECTO INCUMPLIMIENTO
21148,22976,NO SE DETECTO INCUMPLIMIENTO
21148,22976,NO SE DETECTO INCUMPLIMIENTO
21149,22976,NO SE DETECTO INCUMPLIMIENTO
21149,22976,NO SE DETECTO INCUMPLIMIENTO
21105,1320,NO SE DETECTO INCUMPLIMIENTO
21150,1320,NO SE DETECTO INCUMPLIMIENTO
21151,1320,NO SE DETECTO INCUMPLIMIENTO
21152,1320,NO SE DETECTO INCUMPLIMIENTO
21153,1320,NO SE DETECTO INCUMPLIMIENTO
21154,21346,NO SE DETECTO INCUMPLIMIENTO
21155,22990,NO SE DETECTO INCUMPLIMIENTO
21156,22990,NO SE DETECTO INCUMPLIMIENTO
21157,22990,NO SE DETECTO INCUMPLIMIENTO
21158,22993,NO SE DETECTO INCUMPLIMIENTO
21158,22993,NO SE DETECTO INCUMPLIMIENTO
21159,22993,NO SE DETECTO INCUMPLIMIENTO
21159,22993,NO SE DETECTO INCUMPLIMIENTO
21160,22993,NO SE DETECTO INCUMPLIMIENTO
21160,22993,NO SE DETECTO INCUMPLIMIENTO
21161,22993,NO SE DETECTO INCUMPLIMIENTO
21161,22993,NO SE DETECTO INCUMPLIMIENTO
21162,23001,NO SE DETECTO INCUMPLIMIENTO
21163,23001,NO SE DETECTO INCUMPLIMIENTO
21164,23001,NO SE DETECTO INCUMPLIMIENTO
21165,1320,NO SE DETECTO INCUMPLIMIENTO
21166,1320,NO SE DETECTO INCUMPLIMIENTO
21167,1320,NO SE DETECTO INCUMPLIMIENTO
21168,1320,NO SE DETECTO INCUMPLIMIENTO
21169,1320,NO SE DETECTO INCUMPLIMIENTO
21170,23009,NO SE DETECTO INCUMPLIMIENTO
21170,23009,NO SE DETECTO INCUMPLIMIENTO
21171,23009,NO SE DETECTO INCUMPLIMIENTO
21171,23009,NO SE DETECTO INCUMPLIMIENTO
21172,23009,NO SE DETECTO INCUMPLIMIENTO
21172,23009,NO SE DETECTO INCUMPLIMIENTO
21173,23009,NO SE DETECTO INCUMPLIMIENTO
21173,23009,NO SE DETECTO INCUMPLIMIENTO
21174,23009,NO SE DETECTO INCUMPLIMIENTO
21174,23009,NO SE DETECTO INCUMPLIMIENTO
21175,23009,NO SE DETECTO INCUMPLIMIENTO
21175,23009,NO SE DETECTO INCUMPLIMIENTO
21176,23021,NO SE DETECTO INCUMPLIMIENTO
21176,23021,NO SE DETECTO INCUMPLIMIENTO
21177,23021,NO SE DETECTO INCUMPLIMIENTO
21177,23021,NO SE DETECTO INCUMPLIMIENTO
21178,23021,NO SE DETECTO INCUMPLIMIENTO
21178,23021,NO SE DETECTO INCUMPLIMIENTO
21179,23021,NO SE DETECTO INCUMPLIMIENTO
21179,23021,NO SE DETECTO INCUMPLIMIENTO
21180,22226,NO SE DETECTO INCUMPLIMIENTO
21180,22226,NO SE DETECTO INCUMPLIMIENTO
21181,22226,NO SE DETECTO INCUMPLIMIENTO
21181,22226,NO SE DETECTO INCUMPLIMIENTO
21182,22226,NO SE DETECTO INCUMPLIMIENTO
21182,22226,NO SE DETECTO INCUMPLIMIENTO
21183,22226,NO SE DETECTO INCUMPLIMIENTO
21183,22226,NO SE DETECTO INCUMPLIMIENTO
21184,22226,NO SE DETECTO INCUMPLIMIENTO
21184,22226,NO SE DETECTO INCUMPLIMIENTO
21185,20902,NO SE DETECTO INCUMPLIMIENTO
21185,20902,NO SE DETECTO INCUMPLIMIENTO
21186,20902,NO SE DETECTO INCUMPLIMIENTO
21186,20902,NO SE DETECTO INCUMPLIMIENTO
21187,20902,NO SE DETECTO INCUMPLIMIENTO
21187,20902,NO SE DETECTO INCUMPLIMIENTO
21188,20902,NO SE DETECTO INCUMPLIMIENTO
21188,20902,NO SE DETECTO INCUMPLIMIENTO
21189,23047,NO SE DETECTO INCUMPLIMIENTO
21189,23047,NO SE DETECTO INCUMPLIMIENTO
21190,23047,NO SE DETECTO INCUMPLIMIENTO
21190,23047,NO SE DETECTO INCUMPLIMIENTO
21191,23047,NO SE DETECTO INCUMPLIMIENTO
21191,23047,NO SE DETECTO INCUMPLIMIENTO
21192,23047,NO SE DETECTO INCUMPLIMIENTO
21192,23047,NO SE DETECTO INCUMPLIMIENTO
21193,23047,NO SE DETECTO INCUMPLIMIENTO
21193,23047,NO SE DETECTO INCUMPLIMIENTO
21194,23057,NO SE DETECTO INCUMPLIMIENTO
21195,23057,NO SE DETECTO INCUMPLIMIENTO
21196,23057,NO SE DETECTO INCUMPLIMIENTO
21197,23060,NO SE DETECTO INCUMPLIMIENTO
21198,23060,NO SE DETECTO INCUMPLIMIENTO
21199,23060,NO SE DETECTO INCUMPLIMIENTO
21200,23063,NO SE DETECTO INCUMPLIMIENTO
21201,23063,NO SE DETECTO INCUMPLIMIENTO
19615,23063,NO SE DETECTO INCUMPLIMIENTO
21202,1353,NO SE DETECTO INCUMPLIMIENTO
21203,1353,NO SE DETECTO INCUMPLIMIENTO
21204,1353,NO SE DETECTO INCUMPLIMIENTO
21205,23069,NO SE DETECTO INCUMPLIMIENTO
21206,23069,NO SE DETECTO INCUMPLIMIENTO
21207,23069,NO SE DETECTO INCUMPLIMIENTO
21208,23069,NO SE DETECTO INCUMPLIMIENTO
21209,23073,NO SE DETECTO INCUMPLIMIENTO
21210,23073,NO SE DETECTO INCUMPLIMIENTO
21211,23075,NO SE DETECTO INCUMPLIMIENTO
21212,23075,NO SE DETECTO INCUMPLIMIENTO
21213,23075,NO SE DETECTO INCUMPLIMIENTO
21214,23075,NO SE DETECTO INCUMPLIMIENTO
21215,23075,NO SE DETECTO INCUMPLIMIENTO
21216,23080,NO SE DETECTO INCUMPLIMIENTO
21217,23080,NO SE DETECTO INCUMPLIMIENTO
21218,23080,NO SE DETECTO INCUMPLIMIENTO
21219,23080,NO SE DETECTO INCUMPLIMIENTO
21220,23080,NO SE DETECTO INCUMPLIMIENTO
21221,23085,NO SE DETECTO INCUMPLIMIENTO
21222,23085,NO SE DETECTO INCUMPLIMIENTO
21223,23085,NO SE DETECTO INCUMPLIMIENTO
21224,23085,NO SE DETECTO INCUMPLIMIENTO
21225,23085,NO SE DETECTO INCUMPLIMIENTO
21226,23090,NO SE DETECTO INCUMPLIMIENTO
