"country","year","gdpcap","lifexp","pop","continent"
"Portugal",2000,9.34756849127907,76.7,10278542,"Europe"
"Rwanda",2000,5.36706747010257,50,8021875,"Africa"
"Senegal",2000,6.199060305873,60,9860578,"Africa"
"Sierra Leone",2000,5.0335570238264,52.2,4060709,"Africa"
"Singapore",2000,10.0780522949638,78.6,3918183,"Asia"
"South Africa",2000,8.01299435093969,57.1,44896856,"Africa"
"Spain",2000,9.57594058781224,79.3,40749800,"Europe"
"Sri Lanka",2000,6.75101576374371,72.4,18783745,"Asia"
"Sudan",2000,5.88201011000008,64.4,28079664,"Africa"
"Sweden",2000,10.2352837879697,79.7,8872284,"Europe"
"Thailand",2000,7.57211089581778,71.3,62693322,"Asia"
"Togo",2000,5.59842520380792,59,4874735,"Africa"
"Trinidad and Tobago",2000,8.75006630481995,69.4,1267980,"Americas"
"Turkey",2000,8.34033143761524,71.5,63240157,"Europe"
"United Kingdom",2000,10.128932993668,77.8,58867004,"Europe"
"United States",2000,10.4654412648239,77.1,282895741,"Americas"
"Uruguay",2000,8.84135606081902,74.6,3321242,"Americas"
"Venezuela",2000,8.48026115867476,74.3,24481477,"Americas"
"Zambia",2000,5.76496167897705,45.7,10585220,"Africa"
"Zimbabwe",2000,6.28187629965336,50.8,12499981,"Africa"
"Algeria",2001,7.50351845234346,73.4,31590320,"Africa"
"Argentina",2001,8.89330678292837,74.4,37471535,"Americas"
"Australia",2001,9.99076950445873,80.1,19308681,"Oceania"
"Austria",2001,10.0894423087606,78.4,8078877,"Europe"
"Bangladesh",2001,5.92957174988756,66.3,133776064,"Asia"
"Belgium",2001,10.0345937382222,78,10311331,"Europe"
"Benin",2001,5.86433678370041,59.4,7174911,"Africa"
"Bolivia",2001,6.91510749508198,68.2,8496378,"Americas"
"Botswana",2001,8.09204324462854,50.2,1762531,"Africa"
"Brazil",2001,8.21415113663473,72.2,178419396,"Americas"
"Burkina Faso",2001,5.39429977808125,53.8,11943740,"Africa"
"Burundi",2001,4.87643342608667,48.4,6946720,"Africa"
"Cameroon",2001,6.40549466556968,54.8,16349364,"Africa"
"Canada",2001,10.0748701371738,79.5,30991344,"Americas"
"Central African Republic",2001,5.49795457833168,46.8,3794677,"Africa"
"Chad",2001,5.20158886595213,52.6,8663599,"Africa"
"Chile",2001,8.56674789087312,77.4,15358418,"Americas"
"China",2001,6.92806757441466,71.9,1277188787,"Asia"
"Colombia",2001,7.82904140785887,72.7,40988909,"Americas"
"Congo, Dem. Rep.",2001,4.41475933070388,52.8,49449015,"Africa"
"Congo, Rep.",2001,6.94712196321189,53.1,3183883,"Africa"
"Costa Rica",2001,8.3006670067064,77.9,3996800,"Americas"
"Cote d'Ivoire",2001,6.42409657231894,52.8,16865376,"Africa"
"Denmark",2001,10.3117314183187,77.2,5354704,"Europe"
"Dominican Republic",2001,7.93726395967509,72.7,8697127,"Americas"
"Ecuador",2001,7.1987988724361,73.4,12852753,"Americas"
"Egypt",2001,7.31356882171324,69.1,69599945,"Africa"
"El Salvador",2001,7.71383760536901,73.2,5844738,"Americas"
"Finland",2001,10.0863155964605,78.2,5188446,"Europe"
"France",2001,9.999435017413,79.2,59711914,"Europe"
"Gabon",2001,8.31814730110965,57.5,1260435,"Africa"
"Ghana",2001,5.57580343268841,60.3,19293804,"Africa"
"Greece",2001,9.37918153263663,78.3,10987715,"Europe"
"Guatemala",2001,7.44698373731058,68.8,11976725,"Americas"
"Honduras",2001,7.04747308473112,69,6371304,"Americas"
"Hungary",2001,8.46002477964396,72.3,10195978,"Europe"
"Iceland",2001,10.3646126956603,80.2,284037,"Europe"
"India",2001,6.14198205072197,61.5,1071888190,"Asia"
"Indonesia",2001,6.673394618849,68.4,214448301,"Asia"
"Israel",2001,9.87062052796649,78.9,6129980,"Asia"
"Italy",2001,9.89026252054219,79.8,57359179,"Europe"
"Japan",2001,10.5278778533145,81.4,125974298,"Asia"
"Kenya",2001,6.01876675685781,57.3,31863280,"Africa"
"Lesotho",2001,5.96768556324425,48.3,1871489,"Africa"
"Liberia",2001,5.3925767644744,56.5,2998770,"Africa"
"Madagascar",2001,5.55848462050826,60.9,16235767,"Africa"
"Malawi",2001,4.96772885084364,46.6,11491824,"Africa"
"Malaysia",2001,8.2773954957625,74,23920963,"Asia"
"Mauritania",2001,6.18434771446974,61.9,2796502,"Africa"
"Mexico",2001,8.65329062855567,75.3,104239563,"Americas"
"Morocco",2001,7.20879811114791,71.5,29250983,"Africa"
"Nepal",2001,5.44025848713649,65.5,24140941,"Asia"
"Netherlands",2001,10.1047970825818,78.3,15984365,"Europe"
"Nicaragua",2001,6.92887878647303,74.1,5100750,"Americas"
"Niger",2001,5.13774429558018,53.7,11642308,"Africa"
"Nigeria",2001,5.92470666848417,55.9,126014935,"Africa"
"Norway",2001,10.5460122399868,78.9,4514907,"Europe"
"Oman",2001,9.14519733834441,73.9,2272547,"Asia"
"Pakistan",2001,6.23658678227138,62.7,141282077,"Asia"
"Panama",2001,8.26343725026694,77.1,3086887,"Americas"
"Paraguay",2001,7.18800737867081,74.1,5406625,"Americas"
"Peru",2001,7.61881995226457,74.7,26261363,"Americas"
"Philippines",2001,6.96206110010099,69,79604541,"Asia"
"Portugal",2001,9.36057899740161,76.9,10320463,"Europe"
"Rwanda",2001,5.40687230689414,51.2,8329113,"Africa"
"Senegal",2001,6.21758622918519,60.6,10118078,"Africa"
"Sierra Leone",2001,5.16244852364245,52.5,4220198,"Africa"
"Singapore",2001,10.0394737339497,78.8,4023237,"Asia"
"South Africa",2001,8.01951612196448,55.7,45579161,"Africa"
"Spain",2001,9.60068472617453,79.5,41230518,"Europe"
"Sri Lanka",2001,6.75153714045089,72.9,18914866,"Asia"
"Sudan",2001,5.91829345363865,64.7,28805142,"Africa"
"Sweden",2001,10.2451431800032,79.8,8888675,"Europe"
"Thailand",2001,7.58184268912939,71.5,63415174,"Asia"
"Togo",2001,5.55472890557199,58.9,5006223,"Africa"
"Trinidad and Tobago",2001,8.78640836961413,69.5,1272383,"Americas"
"Turkey",2001,8.26735933220896,72,64182694,"Europe"
"United Kingdom",2001,10.1537266915674,78,59080221,"Europe"
"United States",2001,10.4664182708707,77.1,285796198,"Americas"
"Uruguay",2001,8.79988410392643,74.9,3327105,"Americas"
"Venezuela",2001,8.4951377463907,74.3,24940223,"Americas"
"Zambia",2001,5.78870186549568,45.8,10861238,"Africa"
"Zimbabwe",2001,6.29094442224086,49.8,12603988,"Africa"
"Algeria",2002,7.53472098202385,73.6,31990387,"Africa"
"Argentina",2002,8.76847999380444,74.3,37889443,"Americas"
"Australia",2002,10.0169497566077,80.4,19514385,"Oceania"
"Austria",2002,10.1013179662141,78.7,8114698,"Europe"
"Bangladesh",2002,5.9553347644236,66.8,136228456,"Asia"
"Belgium",2002,10.0436168161362,78.2,10364613,"Europe"
"Benin",2002,5.87662937554017,59.8,7414744,"Africa"
"Bolivia",2002,6.91980855748611,68.7,8653343,"Americas"
"Botswana",2002,8.16513839186896,49.3,1786672,"Africa"
"Brazil",2002,8.22681933643298,72.5,181045592,"Americas"
"Burkina Faso",2002,5.41162476680709,54.4,12290984,"Africa"
"Burundi",2002,4.89615782428227,49.4,7159918,"Africa"
"Cameroon",2002,6.42209734664601,54.7,16779434,"Africa"
"Canada",2002,10.0947246343292,79.7,31288572,"Americas"
"Central African Republic",2002,5.47556860849283,47.3,3859784,"Africa"
"Chad",2002,5.24697203870151,52.7,9002102,"Africa"
"Chile",2002,8.57672945007442,77.6,15544554,"Americas"
"China",2002,7.00846228514052,72.4,1284349938,"Asia"
"Colombia",2002,7.8376858044914,72.9,41572493,"Americas"
"Congo, Dem. Rep.",2002,4.41982637827122,52.9,50971407,"Africa"
"Congo, Rep.",2002,6.96866961412173,53.6,3256867,"Africa"
"Costa Rica",2002,8.30942599692966,78.1,4063208,"Americas"
"Cote d'Ivoire",2002,6.39279273511661,52.7,17185421,"Africa"
"Denmark",2002,10.313184212653,77.4,5369058,"Europe"
"Dominican Republic",2002,7.978236696969,72.6,8832286,"Americas"
"Ecuador",2002,7.23163759771062,73.5,13072056,"Americas"
"Egypt",2002,7.31849269800093,69.3,70908710,"Africa"
"El Salvador",2002,7.733254692481,73.8,5874301,"Americas"
"Finland",2002,10.102066909264,78.5,5200632,"Europe"
"France",2002,10.0014140862451,79.4,60075783,"Europe"
"Gabon",2002,8.29403812328571,57.2,1289192,"Africa"
"Ghana",2002,5.59556066681073,60.5,19788181,"Africa"
"Greece",2002,9.40956820064286,78.4,11011490,"Europe"
"Guatemala",2002,7.46023732906532,69.3,12272208,"Americas"
"Honduras",2002,7.06401559510393,69.3,6499001,"Americas"
"Hungary",2002,8.50694762963871,72.6,10168101,"Europe"
"Iceland",2002,10.3570753703695,80.5,286865,"Europe"
"India",2002,6.16427656896939,61.9,1090189358,"Asia"
"Indonesia",2002,6.70443446248254,68.4,217369087,"Asia"
"Israel",2002,9.8447079757331,79.1,6240215,"Asia"
"Italy",2002,9.89160923937392,80,57655677,"Europe"
"Japan",2002,10.5284438820476,81.7,126249509,"Asia"
"Kenya",2002,5.99801510999678,57.4,32691980,"Africa"
"Lesotho",2002,5.9676836308337,47,1885488,"Africa"
"Liberia",2002,5.65025900299027,56.4,3070673,"Africa"
"Madagascar",2002,5.39235527554079,61.2,16736029,"Africa"
"Malawi",2002,4.95857994029237,47,11788731,"Africa"
"Malaysia",2002,8.30718270957581,74.1,24401977,"Asia"
"Mauritania",2002,6.16200189433524,62.1,2884672,"Africa"
"Mexico",2002,8.64873074604117,75.4,105578297,"Americas"
"Morocco",2002,7.22961109643663,71.8,29535591,"Africa"
"Nepal",2002,5.41840948710363,65.7,24516969,"Asia"
"Netherlands",2002,10.0991770074208,78.5,16076427,"Europe"
"Nicaragua",2002,6.92267700127258,74.2,5171736,"Americas"
"Niger",2002,5.13269978530143,54.5,12075991,"Africa"
"Nigeria",2002,5.91569176854816,56.1,129246283,"Africa"
"Norway",2002,10.5555284301953,79.2,4537240,"Europe"
"Oman",2002,9.160210176716,74,2323203,"Asia"
"Pakistan",2002,6.24919627253206,62.9,144271586,"Asia"
"Panama",2002,8.26690461402747,77.2,3144728,"Americas"
"Paraguay",2002,7.12555519929697,74,5508615,"Americas"
"Peru",2002,7.65450939631875,75.2,26601463,"Americas"
"Philippines",2002,6.97699220935096,68.9,81294378,"Asia"
"Portugal",2002,9.36089328358995,77.2,10362028,"Europe"
"Rwanda",2002,5.50568182782503,52.7,8539029,"Africa"
"Senegal",2002,6.19738475675112,61.1,10389457,"Africa"
"Sierra Leone",2002,5.35930215455566,52.9,4422154,"Africa"
"Singapore",2002,10.0714931947094,79.1,4136102,"Asia"
"South Africa",2002,8.04174875707744,54.6,46272223,"Africa"
"Spain",2002,9.61295628564872,79.6,41815486,"Europe"
"Sri Lanka",2002,6.78384282074917,73.5,19061066,"Asia"
"Sudan",2002,5.94752557563959,65.2,29569978,"Africa"
"Sweden",2002,10.2664196142204,80,8911899,"Europe"
"Thailand",2002,7.62207586209251,71.8,64136669,"Asia"
"Togo",2002,5.52045053279512,58.8,5142419,"Africa"
"Trinidad and Tobago",2002,8.85994420888759,69.7,1277840,"Americas"
"Turkey",2002,8.31330613128322,72.5,65125766,"Europe"
"United Kingdom",2002,10.1740857995357,78.2,59301235,"Europe"
"United States",2002,10.4752552054336,77.2,288470847,"Americas"
"Uruguay",2002,8.71935976611115,75,3327770,"Americas"
"Venezuela",2002,8.38420613838346,74.3,25399143,"Americas"
"Zambia",2002,5.79828983319485,46,11139978,"Africa"
"Zimbabwe",2002,6.19519459266441,48.9,12691431,"Africa"
"Algeria",2003,7.58655644733667,73.7,32394886,"Africa"
"Argentina",2003,8.84407034121194,74.5,38309475,"Americas"
"Australia",2003,10.0356367224558,80.7,19735255,"Oceania"
"Austria",2003,10.1050685458242,79,8155466,"Europe"
"Bangladesh",2003,5.98995329724494,67.2,138600174,"Asia"
"Belgium",2003,10.0474672234283,78.5,10426169,"Europe"
"Benin",2003,5.88269476260299,60.3,7665681,"Africa"
"Bolivia",2003,6.92717574600948,69.2,8810420,"Americas"
"Botswana",2003,8.21389185053599,49.4,1810438,"Africa"
"Brazil",2003,8.22523329383715,72.7,183627339,"Americas"
"Burkina Faso",2003,5.4602066964896,55.1,12651596,"Africa"
"Burundi",2003,4.85676741027844,50.7,7401215,"Africa"
"Cameroon",2003,6.43900195226234,54.7,17218591,"Africa"
"Canada",2003,10.1033983161869,79.9,31596593,"Americas"
"Central African Republic",2003,5.38615945810709,47.6,3923294,"Africa"
"Chad",2003,5.34842229983916,52.9,9353516,"Africa"
"Chile",2003,8.6044577732968,77.8,15729268,"Americas"
"China",2003,7.0975438555651,72.9,1291485488,"Asia"
"Colombia",2003,7.86033021090295,73.4,42152147,"Americas"
"Congo, Dem. Rep.",2003,4.44597073890729,53.3,52602208,"Africa"
"Congo, Rep.",2003,6.95385073950626,54.5,3331564,"Africa"
"Costa Rica",2003,8.35276367838616,78.3,4125970,"Americas"
"Cote d'Ivoire",2003,6.3612457113677,52.9,17491539,"Africa"
"Denmark",2003,10.3142950725147,77.6,5382953,"Europe"
"Dominican Republic",2003,7.96061932015744,72.4,8967759,"Americas"
"Ecuador",2003,7.24671940255826,73.6,13289600,"Americas"
"Egypt",2003,7.33123989485438,69.4,72247626,"Africa"
"El Salvador",2003,7.75261196899322,73.8,5900929,"Americas"
"Finland",2003,10.1196068522567,78.6,5213800,"Europe"
"France",2003,10.0032872642932,79.7,60464857,"Europe"
"Gabon",2003,8.29781935827761,56.9,1318093,"Africa"
"Ghana",2003,5.62186790213628,60.8,20305396,"Africa"
"Greece",2003,9.46403432460882,78.5,11029587,"Europe"
"Guatemala",2003,7.46027227170089,69.5,12573346,"Americas"
"Honduras",2003,7.08833763173717,69.5,6626304,"Americas"
"Hungary",2003,8.54759340578489,72.7,10141471,"Europe"
"Iceland",2003,10.3742029278056,80.8,289824,"Europe"
"India",2003,6.22505125098711,62.4,1108369577,"Asia"
"Indonesia",2003,6.73836987108646,68.6,220307809,"Asia"
"Israel",2003,9.8416614305824,79.4,6350762,"Asia"
"Italy",2003,9.88334888602509,80.3,58002003,"Europe"
"Japan",2003,10.543014784937,81.8,126523884,"Asia"
"Kenya",2003,6.00061972502964,57.8,33551079,"Africa"
"Lesotho",2003,6.00095881630757,45.8,1898778,"Africa"
"Liberia",2003,5.23858369852687,56.5,3124222,"Africa"
"Madagascar",2003,5.45535655917401,61.5,17245275,"Africa"
"Malawi",2003,4.98610853110208,47.4,12090476,"Africa"
"Malaysia",2003,8.34147239336258,74.1,24869423,"Asia"
"Mauritania",2003,6.19132290757902,62.3,2974686,"Africa"
"Mexico",2003,8.64987264459338,75.4,106888418,"Americas"
"Morocco",2003,7.27940346907447,72,29812685,"Africa"
"Nepal",2003,5.43463138819194,66.4,24868900,"Asia"
"Netherlands",2003,10.0978092845981,78.7,16167421,"Europe"
"Nicaragua",2003,6.93452504304285,74.3,5240876,"Americas"
"Niger",2003,5.14974157461563,55.4,12526725,"Africa"
"Nigeria",2003,5.9891167689825,56.3,132581484,"Africa"
"Norway",2003,10.5594493942225,79.5,4560947,"Europe"
"Oman",2003,9.14893765567273,74.1,2385075,"Asia"
"Pakistan",2003,6.27851646636744,63,147251530,"Asia"
"Panama",2003,8.28987865261499,77.2,3202511,"Americas"
"Paraguay",2003,7.1264928309209,73.8,5607948,"Americas"
"Peru",2003,7.68143773696014,75.6,26937737,"Americas"
"Philippines",2003,7.00507795145484,68.9,82971734,"Asia"
"Portugal",2003,9.34475581771057,77.6,10402836,"Europe"
"Rwanda",2003,5.50169240035232,54.2,8686469,"Africa"
"Senegal",2003,6.23482899862222,61.7,10673320,"Africa"
"Sierra Leone",2003,5.39949182734082,53.3,4647701,"Africa"
"Singapore",2003,10.1310413774808,79.5,4254553,"Asia"
"South Africa",2003,8.05808609141497,53.7,46971250,"Africa"
"Spain",2003,9.62680656892895,79.8,42475265,"Europe"
"Sri Lanka",2003,6.82831744779226,73.9,19217032,"Asia"
"Sudan",2003,5.99370037852308,65.3,30365586,"Africa"
"Sweden",2003,10.2857871020882,80.1,8942926,"Europe"
"Thailand",2003,7.67985291769746,72,64817254,"Asia"
"Togo",2003,5.5454550715626,58.8,5283246,"Africa"
"Trinidad and Tobago",2003,8.99132530199292,70,1284052,"Americas"
"Turkey",2003,8.35106284908082,72.9,66060121,"Europe"
"United Kingdom",2003,10.2074802324944,78.5,59548421,"Europe"
"United States",2003,10.491866100019,77.3,291005482,"Americas"
"Uruguay",2003,8.72888884132286,75,3325637,"Americas"
"Venezuela",2003,8.28563930441986,74.2,25857553,"Americas"
"Zambia",2003,5.82566011242057,46.4,11426006,"Africa"
"Zimbabwe",2003,6.0085147684391,48.3,12774162,"Africa"
"Algeria",2004,7.62224102090309,74.2,32817225,"Africa"
"Argentina",2004,8.92162436626625,75,38728778,"Americas"
"Australia",2004,10.0646817395249,81,19985475,"Oceania"
"Austria",2004,10.1244305953063,79.3,8196624,"Europe"
"Bangladesh",2004,6.03537062207929,67.6,140843786,"Asia"
"Belgium",2004,10.0753571696964,78.9,10492643,"Europe"
"Benin",2004,5.88122101334302,60.9,7922796,"Africa"
"Bolivia",2004,6.94929487068793,69.7,8967740,"Americas"
"Botswana",2004,8.25993986968136,51,1835750,"Africa"
"Brazil",2004,8.26854087927202,73,186116363,"Americas"
"Burkina Faso",2004,5.47651355319189,55.9,13028039,"Africa"
"Burundi",2004,4.87503714472441,52.2,7661613,"Africa"
"Cameroon",2004,6.45285205552451,54.7,17667576,"Africa"
"Canada",2004,10.1241009212362,80.1,31918582,"Americas"
"Central African Republic",2004,5.38024534644013,48,3987896,"Africa"
"Chad",2004,5.60386665525752,53.2,9710498,"Africa"
"Chile",2004,8.65236900661154,78.1,15913119,"Americas"
"China",2004,7.18782338537124,73.4,1298573031,"Asia"
"Colombia",2004,7.89674183033446,73.7,42724157,"Americas"
"Congo, Dem. Rep.",2004,4.48009497044836,53.8,54314855,"Africa"
"Congo, Rep.",2004,6.96435919800714,55.4,3412592,"Africa"
"Costa Rica",2004,8.37657024494341,78.5,4187039,"Americas"
"Cote d'Ivoire",2004,6.36331821455764,53.2,17802516,"Africa"
"Denmark",2004,10.3344158962285,77.9,5398645,"Europe"
"Dominican Republic",2004,7.95880483832436,72,9102997,"Americas"
"Ecuador",2004,7.31441760147641,73.7,13509645,"Americas"
"Egypt",2004,7.35268718534677,69.6,73596068,"Africa"
"El Salvador",2004,7.76758048646594,73.6,5925089,"Americas"
"Finland",2004,10.1571240238428,78.6,5228842,"Europe"
"France",2004,10.0210592240789,80.1,60858654,"Europe"
"Gabon",2004,8.29113612217762,56.7,1347524,"Africa"
"Ghana",2004,5.65195975909736,61.1,20840493,"Africa"
"Greece",2004,9.50332557344946,78.7,11047739,"Europe"
"Guatemala",2004,7.46631317726385,69.6,12877711,"Americas"
"Honduras",2004,7.12875529376253,69.9,6753352,"Americas"
"Hungary",2004,8.59666453503088,72.9,10117213,"Europe"
"Iceland",2004,10.4408630882145,81.1,293084,"Europe"
"India",2004,6.2852620322476,62.8,1126419321,"Asia"
"Indonesia",2004,6.77505686230823,67.2,223268606,"Asia"
"Israel",2004,9.87129157123768,79.7,6470045,"Asia"
"Italy",2004,9.89064987909831,80.8,58348332,"Europe"
"Japan",2004,10.566011120345,82,126773081,"Asia"
"Kenya",2004,6.0242179578971,58.2,34437460,"Africa"
"Lesotho",2004,6.01440325494526,44.8,1912042,"Africa"
"Liberia",2004,5.16808858515151,58.6,3184643,"Africa"
"Madagascar",2004,5.47644728820093,61.8,17763367,"Africa"
"Malawi",2004,5.00684796320421,47.8,12407618,"Africa"
"Malaysia",2004,8.38616598412928,74.2,25332026,"Asia"
"Mauritania",2004,6.21897262520333,62.4,3064882,"Africa"
"Mexico",2004,8.67742586539242,75.6,108257822,"Americas"
"Morocco",2004,7.31514065752365,72.2,30093109,"Africa"
"Nepal",2004,5.45866307222966,66.8,25198130,"Asia"
"Netherlands",2004,10.1164532439064,79.1,16253397,"Europe"
"Nicaragua",2004,6.97355552974151,74.4,5309703,"Americas"
"Niger",2004,5.115982387264,56.3,12996012,"Africa"
"Nigeria",2004,6.06513253667999,56.5,136033321,"Africa"
"Norway",2004,10.5923860210883,79.7,4589241,"Europe"
"Oman",2004,9.16439728639942,74.2,2448194,"Asia"
"Pakistan",2004,6.33200704610401,63.2,150267989,"Asia"
"Panama",2004,8.34451957053099,77.2,3260611,"Americas"
"Paraguay",2004,7.1419731842483,73.6,5703742,"Americas"
"Peru",2004,7.7179787695267,75.9,27273188,"Americas"
"Philippines",2004,7.05014193204943,68.9,84596249,"Asia"
"Portugal",2004,9.35442335129701,78,10442446,"Europe"
"Rwanda",2004,5.55185820653402,55.7,8828956,"Africa"
"Senegal",2004,6.26501468024633,62.3,10967016,"Africa"
"Sierra Leone",2004,5.42605302612427,53.8,4870467,"Africa"
"Singapore",2004,10.2061434838481,79.8,4375230,"Asia"
"South Africa",2004,8.09080594879547,53.3,47667150,"Africa"
"Spain",2004,9.64265270900795,80.1,43167276,"Europe"
"Sri Lanka",2004,6.86776480802532,73.7,19374281,"Asia"
"Sudan",2004,6.02036910188117,65.6,31176209,"Africa"
"Sweden",2004,10.323330564752,80.3,8982282,"Europe"
"Thailand",2004,7.73086100307338,72,65404522,"Asia"
"Togo",2004,5.54385402774357,58.9,5428552,"Africa"
"Trinidad and Tobago",2004,9.0638769544075,70.4,1290535,"Americas"
"Turkey",2004,8.42714029361534,73.4,66973561,"Europe"
"United Kingdom",2004,10.2310960354725,78.8,59846226,"Europe"
"United States",2004,10.5168172496202,77.6,293530886,"Americas"
"Uruguay",2004,8.77826593792565,75.2,3324096,"Americas"
"Venezuela",2004,8.43608921257696,74.6,26314483,"Americas"
"Zambia",2004,5.85531679909442,47.1,11725635,"Africa"
"Zimbabwe",2004,5.9498809743794,47.8,12867828,"Africa"
"Algeria",2005,7.65689804411361,74.5,33267887,"Africa"
"Argentina",2005,9.0006034692101,75.4,39145491,"Americas"
"Australia",2005,10.0828532617804,81.2,20274282,"Oceania"
"Austria",2005,10.1413410154519,79.6,8234858,"Europe"
"Bangladesh",2005,6.07921940127495,67.9,142929979,"Asia"
"Belgium",2005,10.0872157570372,79.2,10561436,"Europe"
"Benin",2005,5.87843601359092,61.4,8182362,"Africa"
"Bolivia",2005,6.97449606055058,70,9125405,"Americas"
"Botswana",2005,8.26365921762271,54.3,1864003,"Africa"
"Brazil",2005,8.28818728201052,73.4,188479240,"Americas"
"Burkina Faso",2005,5.53028078542805,56.8,13421929,"Africa"
"Burundi",2005,4.85434099758578,53.8,7934213,"Africa"
"Cameroon",2005,6.45318838989206,55.2,18126999,"Africa"
"Canada",2005,10.1439856916513,80.3,32256333,"Americas"
"Central African Republic",2005,5.38750035292789,48.4,4055608,"Africa"
"Chad",2005,5.73140056094561,53.6,10067932,"Africa"
"Chile",2005,8.69601998663856,78.4,16096571,"Americas"
"China",2005,7.28900120752949,73.9,1305600630,"Asia"
"Colombia",2005,7.92740182051314,74.1,43285636,"Americas"
"Congo, Dem. Rep.",2005,4.52577254528078,54.2,56089536,"Africa"
"Congo, Rep.",2005,7.01400466148076,56.1,3503086,"Africa"
"Costa Rica",2005,8.41649113095402,78.8,4247843,"Americas"
"Cote d'Ivoire",2005,6.3596268212496,53.6,18132702,"Africa"
"Denmark",2005,10.3558184060532,78.1,5417692,"Europe"
"Dominican Republic",2005,8.03278730448787,72.1,9237565,"Americas"
"Ecuador",2005,7.35393156779093,73.8,13735232,"Americas"
"Egypt",2005,7.37796003675018,69.8,74942115,"Africa"
"El Salvador",2005,7.7989922299625,73.4,5947206,"Americas"
"Finland",2005,10.1824450553724,78.8,5246368,"Europe"
"France",2005,10.0316271432361,80.4,61241700,"Europe"
"Gabon",2005,8.30133932219009,57,1377777,"Africa"
"Ghana",2005,5.68496661780189,61.5,21389514,"Africa"
"Greece",2005,9.52205942799425,78.9,11069662,"Europe"
"Guatemala",2005,7.47352344786332,69.5,13183505,"Americas"
"Honduras",2005,7.16751937902702,70.1,6880181,"Americas"
"Hungary",2005,8.63753199741856,73,10095964,"Europe"
"Iceland",2005,10.4948398651763,81.3,296745,"Europe"
"India",2005,6.35897979830288,63.2,1144326293,"Asia"
"Indonesia",2005,6.81848670691606,69,226254703,"Asia"
"Israel",2005,9.90188531363664,80,6603677,"Asia"
"Italy",2005,9.89252561594737,81.2,58657355,"Europe"
"Japan",2005,10.5788603556099,82.2,126978754,"Asia"
"Kenya",2005,6.05565337101485,58.8,35349040,"Africa"
"Lesotho",2005,6.03197291117135,44.1,1925844,"Africa"
"Liberia",2005,5.23004428380814,59.3,3269786,"Africa"
"Madagascar",2005,5.49148023174421,62.3,18290394,"Africa"
"Malawi",2005,5.00719157061468,48.4,12747846,"Africa"
"Malaysia",2005,8.41838918987861,74.4,25796124,"Asia"
"Mauritania",2005,6.27734749410371,62.7,3154087,"Africa"
"Mexico",2005,8.69661953428684,75.6,109747906,"Americas"
"Morocco",2005,7.33357888796471,72.5,30385479,"Africa"
"Nepal",2005,5.46852351983459,67.3,25506847,"Asia"
"Netherlands",2005,10.1343746935214,79.5,16331646,"Europe"
"Nicaragua",2005,7.00281210396757,74.6,5379327,"Americas"
"Niger",2005,5.1249976973137,57.3,13485436,"Africa"
"Nigeria",2005,6.0929328433226,56.9,139611303,"Africa"
"Norway",2005,10.6111351921892,80.1,4624388,"Europe"
"Oman",2005,9.18227179815348,74.3,2506891,"Asia"
"Pakistan",2005,6.38816948842001,62.6,153356383,"Asia"
"Panama",2005,8.39640947780042,77.2,3319301,"Americas"
"Paraguay",2005,7.19376626745051,73.5,5795493,"Americas"
"Peru",2005,7.77245670508275,76.2,27610406,"Americas"
"Philippines",2005,7.07781604519863,69,86141373,"Asia"
"Portugal",2005,9.35763582605838,78.4,10480085,"Europe"
"Rwanda",2005,5.6171774234687,57.3,9008230,"Africa"
"Senegal",2005,6.29266694471264,62.8,11268994,"Africa"
"Sierra Leone",2005,5.45553160260542,54.4,5071271,"Africa"
"Singapore",2005,10.2537524339509,80.2,4495531,"Asia"
"South Africa",2005,8.13085990183882,53.1,48352951,"Africa"
"Spain",2005,9.66144959650422,80.4,43854761,"Europe"
"Sri Lanka",2005,6.91761537705158,74.2,19526406,"Asia"
"Sudan",2005,6.0578453753115,66.3,31990003,"Africa"
"Sweden",2005,10.3504497418023,80.5,9030163,"Europe"
"Thailand",2005,7.76626629939212,72.8,65863973,"Asia"
"Togo",2005,5.53319322559565,59,5578219,"Africa"
"Trinidad and Tobago",2005,9.11629581291594,70.9,1296933,"Americas"
"Turkey",2005,8.494409682612,73.8,67860617,"Europe"
"United Kingdom",2005,10.2525247885996,79.1,60210012,"Europe"
"United States",2005,10.5378928554446,77.7,296139635,"Americas"
"Uruguay",2005,8.84900763663501,75.4,3325608,"Americas"
"Venezuela",2005,8.5172084317001,75,26769115,"Americas"
"Zambia",2005,5.88352080139367,47.9,12043591,"Africa"
"Zimbabwe",2005,5.89323514672243,47.7,12984418,"Africa"
"Algeria",2006,7.66150720069031,74.8,33749328,"Africa"
"Argentina",2006,9.07305064519619,75.5,39558750,"Americas"
"Australia",2006,10.0980291964948,81.4,20606228,"Oceania"
"Austria",2006,10.1724336059703,80,8269372,"Europe"
"Bangladesh",2006,6.13092756198268,68.1,144839238,"Asia"
"Belgium",2006,10.1069349270001,79.3,10632032,"Europe"
"Benin",2006,5.88792296147128,62.1,8443717,"Africa"
"Bolivia",2006,7.00400906890092,70.3,9283345,"Americas"
"Botswana",2006,8.30037841111575,57.5,1895671,"Africa"
"Brazil",2006,8.31643613295824,73.7,190698241,"Americas"
"Burkina Faso",2006,5.56635973158647,57.7,13834195,"Africa"
"Burundi",2006,4.87650683716907,55.3,8218070,"Africa"
